user,review,rating
Pengguna Google,"Belanja di ➡dsini lebih murah dbln ramadhan , pasti senang",2
Pengguna Google,Good wes,5
Pengguna Google,sangat membantu,5
Pengguna Google,"Akhir2 ini tanda pesan belum di baca muncul terus, dibuka tdk ada pesan masuk baru",4
Pengguna Google,okkkk,5
Pengguna Google,"diskon pelanggan baru ilang gara² dibatalin sistem , pdhal udah tf",2
Pengguna Google,baik,5
Pengguna Google,Cukup bagus,5
Pengguna Google,"sebenarnya tokopedia secara harga, UI dll bagus. Tetapi faktor paling buruknya pemilihan kurir rekomendasi, saya punya paket yang dikirim ID Express dari MH Tegal sudah sampai di MH Semarang tapi kembali lagi ke MH Tegal dan masuk ke MH Surakarta, kenapa tidak dari Semarang ke Surakarta saja, akibatnya paket terlalu lama sampai",1
Pengguna Google,Iklan nya berisik triak²,1
Pengguna Google,"baru mau coba lagi,ulasannya lain kali aja...",5
Pengguna Google,Semenjak bergabung dengan tiktok jadi pelit vocer. Ga kaya dulu lagi,1
Pengguna Google,"Marketplace Paling lemot pengirimanya, barang sampai selalu lewat dari estimasi",1
Pengguna Google,Dengan adanya Tokopedia blanja jadi semakin mudah gak pakai r8bet.,5
Pengguna Google,oke mantep,4
Pengguna Google,Bug Shake - Shake sangat meresahkan sudah di silang muncul terus membuat saya sangat tidak nyaman tolong di perbaiki🙏🙏,1
Pengguna Google,baik,5
Pengguna Google,pengiriman cepat dan banyak promo,5
Pengguna Google,nice,5
Pengguna Google,sangat baik,5
Pengguna Google,"aplikasi cacat gk kaya dulu, sekarang isi e-money tengah malem jam 1an bisa tpi saldonya ampe sekarang gk ke update isi nya 50rb tpi pas sekarang siang nya d cek malah gk ke isi. Cacat.",1
Pengguna Google,ok.ok,5
Pengguna Google,mudah digunakan,4
Pengguna Google,"Aneh bgt kocak gua uda beli trs di batalin sm toko nya, eh, voucher ga kmbli lgi",1
Pengguna Google,mantap,5
Pengguna Google,manfaat,5
Pengguna Google,Saya baru download semoga memuaskan layanannya,5
Pengguna Google,"Estimasi pengiriman terlalu lama,, bikin kapok, jasa pengiriman ribet,, ongkir mahal,ribet,lama,,kacau,,jangan dah klo masih blanja di sini klo kurirnya lama,, pengiriman masih di pulau jawa bisa 1 minggu,,padahal sudah didaerah,,masih ditahan nunggu pas estimasi 1minggu,, kurir tolol,,",1
Pengguna Google,bagus,5
Pengguna Google,"Sangat merasa dirugikan berbelanja disini karna barang yg dtg tidak sesuai, sudsh mengajukan komplain dan diinstruksikan utk kirim balik barang ke penjual, saya lakukan bahkan sudah terkirim di hari esoknya, tp seminggu lebih bahkan dari tokopedia bilang saya gak ada update resi. Semoga gk ada lg yg merasakan apa yg saya rasakan. Sudah rugi gak dapat barang, pengembalian uangpun gak ada.",1
Pengguna Google,"Aplikasi error keluar shake"" Mulu bikin kesel jadi g bisa belanja",1
Pengguna Google,menyala sekali,5
Pengguna Google,sangat puas belanja d toped krb banyak promonya ..tq toped,5
Pengguna Google,"Selamat pagi kak, izin bertanya apakah app ini bisa isi kuota hinet kah ? Mohon di respon kak, terimakasih 🙏🏻",2
Pengguna Google,"bagus mantap, lebih ajib lagi kalo ketika paket di antar, kita bisa melihat lokasi paket dimana seperti di aplikasi sebelah, ada maps nya, jadi kita tau paket kita ada di daerah mana",5
Pengguna Google,gopay mantap sangat membantu,4
Pengguna Google,Ok,5
Pengguna Google,Maaf ..admin toko pedia...apakah kurir ya di Tokopedia hanya JNE aja?...gak ada kurir lain..saya pribadi lebih suka JNT..atau kurir express .di shopie kurir ya banyak..JNE terkadang bermasalah...lama proses pengiriman nya .mohon di perbaikin kurir nya boss..biar nyaman menggunakan Tokopedia.🙃🙃🙃,3
Pengguna Google,mantap,5
Pengguna Google,Bagus,5
Pengguna Google,Pembelian pertama dapat harga yang murah syekaliiii terima kasih toko.pedia .,5
Pengguna Google,Mantabbbbbbbb 👌👌👌👍🏽,5
Pengguna Google,masih dpt promo pengguna baru... harga nya murah2..,5
Pengguna Google,okeh,5
Pengguna Google,"Mantap,pelayanan gercep...",5
Pengguna Google,"W tadi MLM beli headset langsung w bayar pke dana,terus di batalin dari pihak tokped nya,duit ilang barang gak ada. Maksudnya kalo mau di batalin MH atuhh kembaliin kek saldo nya ini mah kan rugi ke w min🙏",1
Pengguna Google,Jangan sampai salah order,4
Pengguna Google,"Setiap beli barang pasti ga ad yg bener. Barang rusak/clone/tidak sesuai yg d pesan/tidak tepat waktu. Kacau kali ni apk (kecewa saya) Saran buat yg suka belanja online Kalau beli dari tokpet cuma rekom belanja dari tiktok Klau dri apk lansung bagus dari Shopee sih, jauh x kualitasny",1
Pengguna Google,Diskonnya makin kecil.,3
Pengguna Google,top bgt,5
Pengguna Google,Sippp,5
Pengguna Google,ok,5
Pengguna Google,keren tokopedia,5
Pengguna Google,Saya ada kendala divoucher tidak dapa dilihat apa saja vouchernya malah sekarang tidak dapat voucher sama sekali.. gimana sih.. tolong diperbaiki lagi. Biar enak.,1
Pengguna Google,"Aku benci toko pedia di update terbaru ini, riwayat transaksiku hilang begitu saja seakan aku tidak pernah bertransaksi, nomer id listrik, pdam, wifi yang tersimpan sudah tidak ada, itu membuatku kesulitan karena telat membayar tanpa id pelanggan",3
Pengguna Google,oke bingit,3
Pengguna Google,sangat memuaskan,5
Pengguna Google,sangat mudah di pesan,5
Pengguna Google,Bagus sukses slalu,5
Pengguna Google,"Produk lokal kenapa sampah semua dah. Udah g punya ekpedisi sendiri kyk sebelah, sekarang fitur chat g bisa di hapus? Kalo isinya spam iklan semua apa gak sumpek liatnya.? Mending tutup dah goto g guna.",1
Pengguna Google,Sangat bermanfaat,5
Pengguna Google,mantap,5
Pengguna Google,sangat bagus,5
Pengguna Google,cara pembayaran yang mudah,5
Pengguna Google,good,5
Pengguna Google,"sempurna, jangan lupa promo nya di gacorr in terusss bosss tokpet",5
Pengguna Google,suka banget batalin pesenan orang si tokped ini ganiat kasih promo,1
Pengguna Google,Ketika mesan produk selalu batal,1
Pengguna Google,"Maret 2025,, kolom diskusi&pertanyaan setiap produk tidak bisa diakses&digunakan oleh umum,, meningkatkan fraud/penipuan penjualan produk palsu/kw,,, mengurangi kewaspadaan pembeli yg minim info,, intinya perlindungan konsumen semakin minim... Hanya bisa diskusi langsung dengan seller...",1
Pengguna Google,"Pesanan saya di batalkan oleh sistem, cs Tokopedia tidak menjawab",1
Pengguna Google,"Biarkan bintang yang berbicara (note) nanti kalo tokopedia udh stabil, bakal saya instal lagi dan saya beri bintang 100. kalo ada 😆..",1
Pengguna Google,ok,5
Pengguna Google,belanja mudah ditokopedia,5
Pengguna Google,BIAYA LAYANAN ATAU ADMINNYA KURANGIN NGO,1
Pengguna Google,Terima kasih,4
Pengguna Google,"Pengiriman sangat baik, & cepat...??? 👍👍",5
Pengguna Google,Apk ga jelas,1
Pengguna Google,setiap belanja selalu dapet gratis ongkir,5
Pengguna Google,good,5
Pengguna Google,Mantap,5
Pengguna Google,bintangku yg berkomentar🤗,5
Pengguna Google,Mau komplen ke toko susah banget hadeh,4
Pengguna Google,"Review bintang Tokopedia.,saya berikan bintang 1.,sebab Tokopedia Care tidak ada gunanya.,Robot yanga jawab., dialihkan ke manusia slow respon.,lamaaa..di suruh menunggu sampai 10 menit.,sudah saya tggu tidak ada juga Responnya..",1
Pengguna Google,"pembayaran dan alamat terhubung lgsg dg tiktok, sangat dipermudah. Terimakasih",5
Pengguna Google,Sangat bagus,5
Pengguna Google,Yg sya tidak suka dengan Tokopedia Kami batalkan karena penjual tidak merespon dan proses pengiriman tidak di lakukan walaupun sudah 5 hari. Tapi di proses pembatalannya tidak ada pilihan dibatalkan karena seller tidak memproses pembelian.. tapi hanya ada pilihan 1. Ada produk lain yg lebih murah 2. Ingin mengganti jasa pengiriman.. Hal seperti ini yg dimenangkan adalah penjual. Sedangkan pembeli dikorbankan Buat layanan keluhan yg simpel buat yg kami bisa ketik keluhan kami seperti apa..,1
Pengguna Google,"Aplikasi Gk jelas Sumpahh!!! Awal ny Dapat Diskon pengguna Baru 70% Sampe Isi gopay 30k ke konter jauh jauh, mau beli Barang wishlist Gw, Pas mau beli pake diskon 70% awal nya berhasil Seneng, ehhhhh kemudian pesanan saya di batalkan oleh sistem padahal Itu akun baru, besok nya ada vocher yg sama 70% saya coba lagi beli tapi sama pesanan saya di Batalkan oleh sistem Tidak ada Pertanggung jawaban ny, Tolong dong janga di batalkan Pesanan saya yg pake VOC 70% ⭐",1
Pengguna Google,"sangat mempermudah ,dalam segala hal .",5
Pengguna Google,bagus skli,5
Pengguna Google,ok,5
Pengguna Google,bagus,5
Pengguna Google,👍👍👍👍👍,5
Pengguna Google,3 dulu baru coba di tokopedia semoga ga seperti app sebelah .,3
Pengguna Google,"Ongkirnya gak ngotak untuk luar pulau jawa, saya di Sumatera, harga barang cuma 30rb tapi ongkirnya 50rb, ngotak dikit kalo ngasih ongkir. Mending belanja di toko sebelah kalo gini caranya",1
Pengguna Google,mantap,5
Pengguna Google,Ribet,1
Pengguna Google,the best,5
Pengguna Google,baguuuuuuusssssss,4
Pengguna Google,pembayaran dibuat mudah,5
Pengguna Google,"tolong kurir nya jgn pake SAPX ga beres , barang ga nyampe status selesai, tokped harus aji ulang rekomen pengirimannnya",2
Pengguna Google,Mantap,5
Pengguna Google,pelayanan bgs,5
Pengguna Google,"bagus, banyak diskon besss",5
Pengguna Google,"nice, tp lain kali jgn batalin lagi ya😊, padahal udah dibayar... mana pengembalian saldonya cuma harga produknya",3
Pengguna Google,"mantab bgt si soalnya sering dpt voucher diskon gede,mksi tokped👐",5
Pengguna Google,apk ga jelas masa udah beli langsung di batalin oleh sistem dananya juga dikurangin 2000 emang ga jelas,1
Pengguna Google,Pesanan tiba tiba dibatalkan sistem voucher hilang gak bisa dipake,1
Pengguna Google,Sangat membantu untuk semua orang yang bertekad untuk menjadi seorang yang sukses.,5
Pengguna Google,toko pedia sangat rekomendet,5
Pengguna Google,mantap,5
Pengguna Google,good aplication,5
Pengguna Google,"Barang saya tertolak di bandara, pihak ekspedisi merubah pengiriman dengan moda transportasi lain, akhirnya pembeli komplain karena estimasi pengiriman yang semula beberapa hari menjadi 20-30hari, akhirnya pembeli mengajukan cancel ke pihak ekspedisi tetapi tidak bisa karena harus di cancel via tokopedia, tapi tokopedia berdalih barang yang sudah di ekspedisi tidak bisa di batalkan, chat customer service tidak jelas (bot) telepon hotline juga ga jelas, barang saya ga jelas nasibnya",1
Pengguna Google,mantap kali,5
Pengguna Google,semoga cepat datang pengiriman,5
Pengguna Google,Pacarnya duolingo kah?,5
Pengguna Google,Baik Cs tokopedia dan sheller tokopedia sangat buruk di tahun 2025 awal bulan maret kembalikan uang saya,1
Pengguna Google,mantap aku selalu pake tokopedia terimakasih,5
Pengguna Google,mantap,4
Pengguna Google,respon cepat sx,5
Pengguna Google,"Knapa pada erorr, mau tambah produk ngak bisa, tambah parah ni app,beli barang COD ada pas dipesan ngak bisa, aplikasi sampah",1
Pengguna Google,"Chat ga bisa di delete woii, sampe penuh",1
Pengguna Google,Suka Error. sistem kurang bijak dan jelas,1
Pengguna Google,Hati hati kalau belanja di toko pedia sekarang sudah mulai tidak aman... Banyak seller / penjual yang tidak amanah... Bisa bisa nya toko pedia meloloskan seller / penjual seperti itu di tambah lagi cs toko pedianya slow respon dalam menangani kasus seperti itu Kecewa banget dengan perporma toko pedia sekarang,1
Pengguna Google,"Apa fungsi nya Grab Instan (3 Jam ) di Tokped yang harga ongkirnya 130k, tapi seller molor gak proses-proses pesanan (dan di aplikasi diberi tenggang waktu 24 jam untuk seller mem proses).",1
Pengguna Google,baikkkk bangetttttttttttt theeee besttt pokonyaaa banyakan voucher dan gratong lagi ya minnn soalnyaaaa susah banget kalo ga ada voucher hehehe the best pokonyaa tokpetttttttttttt🤍🤍🤍🤍🤍🤍🤍🤍,5
Pengguna Google,Terlalu ribet.. Ganti no HP aja susah minta ampun.. Aplikasi ampas..,1
Pengguna Google,"mantap, transaksi lebih muda.👍",5
Pengguna Google,Gabisa di dondload,1
Pengguna Google,"Untuk masalah pembatalan pesanan terlalu rumit dan butuh waktu lama.harusnya bisa dipercepat karena resi juga belum keluar dimenu pesanan,bukan harus nungguin konfirmasi penjual baru bisa dibatalkan",1
Pengguna Google,good,5
Pengguna Google,Diskon lumayan banyak tapi pengiriman sangat sangat lelet,3
Pengguna Google,mantap,5
Pengguna Google,"mantap,praktis",5
Pengguna Google,"Suka dikembalikan danannya, suka eror klo bayar lewat indomaret, ngabisin waktu",2
Pengguna Google,Buruan download deh murah murah,5
Pengguna Google,"Tidak pernah dapat voucher lagi sekarang tuh aneh Tokopedia sekarang tuh, ya sekarang sih bukan lagi milik orang Indonesia ya jadi gini",1
Pengguna Google,"terimakasih atas promo nya sering"" kaya gini yh 🙏🤗😊 usahakan selalu bisa cod ke rumah pedalaman. 😍",5
Pengguna Google,ok bngttt,5
Pengguna Google,"Apk rusak sampah bukan apk bokop kok harus banget pakai pin selesai bikin pin harus verifikasi abis verivikasi bikin pin lagi parah ulang"" trs ini ke 3 kali nya gw unduh dan ke 3 kalinya gw hapus apk ampas rusak parah dari dlu belum di perbaiki sistem dan bug nya apk kayak gini tuh gk pantas harus pakai pin kalau nekopoi michat google lah masuk akal harus pakai pin biar jatung aman ini apk marketplace kok harus pakai pin dan abis bikin pin harus verifikasi apk ampassss kayak lagi sembunyiin ap",1
Pengguna Google,"Halaman tidak tersedia padahal kecepatan internet aman, aneh².",2
Pengguna Google,cepat,5
Pengguna Google,Aplikasinya... Skarang Menjadi Lebih Berat/Lambat setelah Di Update.... Mohon agar di Perbaiki agar Menjadi Ringan...,2
Pengguna Google,"Dalam pencarian barang mohon ditampilkan produk yang terjangkau harganya dan lebih banyak lagi variasinya, terimakasih. Tokopedia Top",5
Pengguna Google,"tokopedia gimana caranya bayar tagihan menggunakan dua metode pembayaran, karena sudah saya coba sekarang ga bisa. kalau dulu misalnya saya punya saldo gopay 100 rb tagihan yang harus di bayar misalnya 150rb sisa tagihannya bisa menggunakan metode lain misalnya bayar di alfamart, indomart dll. mohon bantuanya, terima kasih",5
Pengguna Google,anggota baru,4
Pengguna Google,tokopedia emang matap👍👍,5
Pengguna Google,"Diaplikasi ini tdk berlaku pembeli adalah raja krn jika saya komplain selalu penjual yg benar,jadi yg berlaku PENJUAL ADALAH RAJA!!!",1
Pengguna Google,bagis,5
Pengguna Google,"pengirimannya LAAAAMWAAAA BINGIT + suka nge lag nga jelas, sekian terima jeonghan 😙💅",3
Pengguna Google,"Tokopedia sekarang isinya banyak toko - toko nggak jelas, contohnya toko Qurthubie di Pontianak, pesanan nggak dikirim kirim, chat nggak direspon respon, harga emang murah ditoko itu, tp cumak buat ngeprank, karena kalau pesan nggak dikirim kirim, kita chat pun nggak akan dibalas balas",1
Pengguna Google,Tokopedia semenjak diakuisisi tiktok pelit banget njir vouchernya huuu,1
Pengguna Google,Kak knpa Tokopedia saya Payleter nya tidak bisa Dipakai,3
Pengguna Google,cukup baik,5
Pengguna Google,pertanggal 2 maret akun tokopedia saya telah dibajak orang menyebabkan limit gopaylater saya disalahgunakan. Mohon bantuannya semua pihak tokped untuk segera ditangani karena dengan adanya masalah ini saya merasa sangat dirugikan,3
Pengguna Google,sangat mudah dan praktis,5
Pengguna Google,semoga kedepnya lebaih baik lagi dalm pemayanan,5
Pengguna Google,the best olshop 👍👍👍,5
Pengguna Google,"Akun baru, tp knp ya baru pertama kali belanja Ktnya iya 80℅ tp pas udah d CO d batalkan oleh sistem,, Sedihh jg",1
Pengguna Google,Syukron Jazakallah Khoir,5
Pengguna Google,bagus,4
Pengguna Google,Lemot bgt buka tokped,1
Pengguna Google,👍,5
Pengguna Google,"Pesanan saya dibatalkan oleh sistem, tapi refundnya tidak sesuai dengan dana yang saya keluarkan.",1
Pengguna Google,"Toko pedia banyak peromo juga harga nyah sangat"" Murah kualitas bagus dan seller amanah mantap tokopedia Jaya terus",5
Pengguna Google,EKPEDISINYA GAJELAS,1
Pengguna Google,Pembatalan pesanan pengembalian dana lama tidak seperti shopee,1
Pengguna Google,Cocok untuk yang mau belajar bahasa lain,5
Pengguna Google,nipu bgt saya pake voucher penggunaan baru pas mau dilakukan transaksi malah voucher nya hilang gini bgt,1
Pengguna Google,bagusss,5
Pengguna Google,Oke,5
Pengguna Google,Saya selalu belanja disini. Tapi fitur pembatalan terlalu banyak memakan waktu. Padahal sudah jelas si penjual ga kompeten. Saya rasa maksimal 2 hari cukup untuk packing ini sampai 4 hari d beri waktu? Kita hidup d era yang serba cepat! Jika tidak bisa mengikuti arus ya bakal kegerus.,1
Pengguna Google,Enak sih pake toko pedia barang nya asli semua Minusnya cuma agak lambat aja pengiriman nya,4
Pengguna Google,lengkap,5
Pengguna Google,Mohon perbanyak cashback ya kak. Dan diskon utk pembeli di Super Seller tokped,5
Pengguna Google,"susah daftar payleter ya,apk ya si udah bagus banyak diskon ya",5
Pengguna Google,CS GA GUNA,1
Pengguna Google,sangat bagus & memuaskan ..harga pas di kantong belanja di Tokopedia..terima kasih 🙏☺️,5
Pengguna Google,gerak cepat,5
Pengguna Google,bagus harganya BS murah banget,5
